order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD316399,ID1883787542,2019-01-20,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1), ('iStream', 2), ('pearTV', 2)]",23095,84.0,-37.8252643,144.9477532,0,23179.0,Summer,True,1.4029,defective from beginning kept saying the sim was coming loose and would randomly turn off a few times a day. this one sold by breed.,False
ORD217923,ID4326586181,2019-11-06,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,65.87,-37.808091600000004,144.96035700000004,25,5120.87,Spring,False,1.2751,"bad connectivity. wifi connectivity is a headache. very weak. when call people, phone automatically hangs up on them. most rude customer service ever witnessed at xp. perfer lg phones. never again!",False
ORD055906,ID0130040689,2019-07-05,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540,69.48,-37.8036999,144.93220300000004,10,23955.48,Winter,False,1.6453,great value excited all my expectations. fantastic quality camera.large screen. better than a laptop . easily plugs into my 52 inch tv with hd.,True
ORD466380,ID0846591612,2019-07-14,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",22440,62.83,-37.822117999999996,144.9693669,10,20258.83,Winter,False,0.3925,"effective not a particularly effective frisbee, works better as a personal communication device.",True
ORD420833,ID6167191184,2019-07-22,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,50.64,-37.818975,144.95409119999997,5,5361.14,Winter,False,0.9346,will not work with sprint the description says it will work on sprint network it doesn't sprint doesn't even use this phone,False
ORD010245,ID0055905953,2019-04-09,Thompson,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,66.26,-37.8206475,144.95396680000005,5,5671.26,Autumn,False,1.0751,awesome seller. fast shipping..ok phone..it was what we needed at the time..thank you..awesome seller.,True
ORD001357,ID0493873181,2019-03-05,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('pearTV', 1)]",25070,83.18,-37.8054323,144.9696279,25,18885.68,Autumn,True,1.4652,inferno is a good tablet. portable size . have bought a couple for gifts as well,True
ORD216061,ID3148693048,2019-06-11,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Universe Note', 1)]",8240,79.71,-37.8088582,144.97510590000005,0,8319.71,Winter,True,1.1889,the products were what i expected my son needed a new celular phone. he wanted an alcon. it works fine.,True
ORD056337,ID0591258324,2019-08-11,Thompson,"[('Olivia x460', 2), ('pearTV', 2)]",15070,68.09,-37.824186499999996,144.95379609999995,0,15138.09,Winter,False,1.4116,five stars just what we wanted--had one before --for flip phone they are the best,True
ORD217774,ID5668009822,2019-03-08,Bakers,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,80.87,-37.810218400000004,145.009017,10,5188.37,Autumn,True,1.2126,"no problem with this olivia s8+ of course since my old olivia was an s5, it took a bit of learning. the phone it's self works great. while i hesitated because it was a refurb, it works as promised. very pleased with it. just wish i could have plugged it into my head and understood all it did. :)",True
ORD016565,ID2810279751,2019-04-13,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1), ('iStream', 1)]",1805,79.6,-37.8171344,144.9888082,0,1884.6,Autumn,True,0.975,"overall very satisfied with the phone touch screen worked really nice, after glass screen protector was installed i found i have to hit the screen harder to type",True
ORD214851,ID0617564812,2019-08-06,Nickolson,"[('Toshika 750', 1), ('pearTV', 2)]",16940,62.62,-37.820732799999995,144.9670634,15,14461.62,Winter,False,0.3232,5* phone but verizon sucks limitations to the verizon version. get the international version. great phone otherwise,True
ORD125545,ID0777701883,2019-04-14,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('iAssist Line', 1), ('pearTV', 2)]",30695,80.75,-37.8059473,144.9559905,5,29241.0,Autumn,False,1.0845,:^] didn't get the key that comes with the phone that lets you unlock the micro sd slide but otherwise pretty good phone,True
ORD345425,ID0246439391,2019-01-11,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 1), ('pearTV', 1)]",12285,95.93,-37.8100906,144.97100780000005,5,11766.68,Summer,False,0.9553,just ok this phone is for contractors only rough and ruget not for youngsters not for the flashy type of person thanks,True
ORD280705,ID0650270799,2019-09-16,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Thunder line', 2), ('iAssist Line', 1)]",9905,102.02,-37.8141799,144.9793023,15,8521.27,Spring,True,0.9884,excelente perfecto,True
ORD292952,ID3884089009,2019-05-24,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 1), ('Universe Note', 1)]",26900,50.06,-37.818427899999996,144.94845719999995,5,25605.06,Autumn,False,0.6521,phone was received broken people we called said they had a hard tome hearing and the volume went up and down. had the phone diagnosed by pear store and they said the microphone was bad. will be sending this phone back.,False
ORD134199,ID0767737803,2019-04-19,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1), ('pearTV', 1)]",9760,68.05,-37.8050872,144.9676227,15,8364.05,Autumn,False,1.5132,"love my pixel once i bought it i started seeing bad press.. i have to disagree with the negatives. so far i'm loving the pixel 3xl. i am a usage hog, so i do have to charge mid day..but i've had to with my other phones.",True
ORD304739,ID0248737313,2019-08-04,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('iAssist Line', 1), ('iStream', 2)]",8110,62.56,-37.8179282,144.9745447,15,6956.06,Winter,False,0.4454,just as expected!!! it's not very often i have excellent experiences shopping online for electronics. this item was exactly as described. thank-you!,True
ORD254394,ID5424203725,2019-04-22,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",20790,78.88,-37.8191184,144.9772137,0,20868.88,Autumn,True,0.6763,five stars very nice phone ancase,True
ORD459793,ID0582914901,2019-05-11,Thompson,"[('Alcon 10', 2), ('Universe Note', 2), ('iStream', 1)]",24950,96.85,-37.8369082,144.894564,25,18809.35,Autumn,False,5.3471,"value awesome phone,still learning how to use.",True
ORD434124,ID0633912918,2019-11-24,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,79.17,-37.815684999999995,144.95763380000002,10,8957.67,Spring,False,0.9877,"great deal, great product!",True
ORD005189,ID2204643289,2019-03-27,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Thunder line', 1), ('pearTV', 2)]",16455,81.63,-37.8040853,144.97747919999995,25,12422.88,Autumn,True,1.6943,five stars they seem to be working fine.,True
ORD429758,ID0591308515,2019-10-17,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",20355,105.09,-37.82533239999999,144.957069,10,18424.59,Spring,True,1.3293,for a phone is new great price can't beat it great phone i got this to replace my broken s9 so far looks like it has all the same features and performance came with a case and 64 gb memory card can't beat it glad i got it,True
ORD087740,ID0634784116,2019-03-12,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1), ('Universe Note', 2), ('pearTV', 1)]",32335,78.19,-37.8135914,144.9375989,10,29179.69,Autumn,True,0.8391,"official product got the phone and it is all good, the only ""problem"" is that the charger has other layout, so if you want to use it, you will need to buy a converter to use it here in america",True
ORD305345,ID0164102232,2019-08-15,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610,63.29,-37.8203223,144.96753080000005,10,2412.29,Winter,False,0.2618,four stars good product,True
ORD452808,ID0287629297,2019-06-14,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1)]",18330,61.1,-37.804832299999994,144.9502409,15,15641.6,Winter,True,0.9163,new feature: bricks while you sleep ever want to pay $650 for a fancy paperweight? here's your chance. last night while sleeping it randomly turns off. won't turn on any more. can't even go into recovery mode. it's dead - super dead. thanks a lot google...,False
ORD389939,ID0634783041,2019-07-29,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('iStream', 2)]",20660,65.06,-37.8118782,144.93898080000002,25,15560.06,Winter,False,0.7168,"works good, has very nice screen brightness and resolution",True
ORD381784,ID0306381655,2019-05-20,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('iStream', 1)]",11015,83.85,-37.80059050000001,144.9395035,5,10548.1,Autumn,True,1.5006,overll good verry satisfide,True
ORD358070,ID0370750526,2019-08-15,Bakers,"[('Candle Inferno', 1), ('Thunder line', 2), ('Toshika 750', 1), ('iStream', 2)]",9410,62.27,-37.8132769,144.9882693,25,7119.77,Winter,True,0.713,worst phone i order it to replace my s8 and when i got it the screen was black not white then one didn't work never looked like the picture and the battery died at 15 percent do not buy,False
ORD105807,ID6167417896,2019-02-08,Thompson,"[('Alcon 10', 2), ('Thunder line', 1), ('Toshika 750', 1), ('Universe Note', 2)]",31300,73.32,-37.81668629999999,144.954276,15,26678.32,Summer,False,0.7754,nice phone nice phone! got this phone and just like it alot! wokes very ncie with apps and all i put on this phone.,True
ORD336088,ID0248746914,2019-10-30,Bakers,"[('Olivia x460', 1), ('pearTV', 1)]",7535,104.66,-37.821971399999995,144.99403999999996,0,7639.66,Spring,True,1.3372,"i love the sound quality of this unit, it is a very clear sound.",True
ORD249953,ID0598405143,2019-07-14,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890,60.63,-37.8145544,144.9640906,5,2806.13,Winter,True,0.6579,"warranty issue this seller isn't giving a full year warranty, they only have warranty for 2 months, which is unacceptable, wtf is this, if it doesn't have warranty is must be advertised and its price should be decreased for that. not recommended, don't buy it.",False
ORD395585,ID0777743504,2019-01-03,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('iStream', 2)]",10170,76.24,-37.8059423,144.9559555,0,10246.24,Summer,False,1.0827,stunning phone this phone is beautiful..features galore... screen is stunning feels great in the hand and super fast.... multi tasking is a dream... the only down fall i could see is the size for some ppl... size is perfect for me though,True
ORD326702,ID0581776548,2019-05-18,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('Toshika 750', 1), ('pearTV', 2)]",22525,64.13,-37.8099611,144.94349309999996,0,22589.13,Autumn,False,0.4359,great phone! checking compatibility for a project is your own responsibility. don't blame the manufacturer.,True
ORD219779,ID0777783392,2019-10-18,Thompson,"[('Alcon 10', 1), ('Universe Note', 2)]",15850,101.97,-37.804871,144.95334019999999,10,14366.97,Spring,False,1.0288,"as advertised inexpensive, durable and easy to put on.",True
ORD032311,ID2935371910,2019-01-09,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 2)]",12810,67.15,-37.8249166,144.9920157,0,12877.15,Summer,False,1.6848,stolen phone phone was stolen buyer beware!,False
ORD260843,ID0283255046,2019-06-29,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",25305,65.66,-37.8089249,145.0088358,5,24105.41,Winter,True,1.2023,"nada este producto no está nuevo tiene muchos raspados, como si alguien ya lo uso",False
ORD106839,ID1033063213,2019-07-12,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 2)]",29945,66.68,-37.80068920000001,144.99432130000002,25,22525.43,Winter,False,1.0391,i gave it to a friend who is happy with it the shipment arrived quite quickly. unfortunately when i purchased the phone i didn't realize it was prepaid so couldn't use it. i gave it to a friend who is happy with it :) thank you very much!,True
ORD032038,ID3367904407,2019-06-21,Nickolson,"[('iStream', 1), ('pearTV', 2)]",12770,51.54,-37.8081289,144.9690211,0,12821.54,Winter,False,1.166,it will not work on verizon network! it would not work on verizon network as was stated ! now i have a phone that i can not use. great,False
ORD310742,ID2173292323,2019-06-03,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('iAssist Line', 2), ('iStream', 1)]",14775,67.28,-37.823789500000004,144.9574481,0,14842.28,Winter,False,1.2112,good phone at a good price the olivia s7 is a great phone,True
ORD436697,ID0577456446,2019-10-02,Bakers,"[('Olivia x460', 1), ('iAssist Line', 1), ('pearTV', 2)]",16070,66.92,-37.823147,144.98825449999995,10,14529.92,Spring,False,1.5873,"worse phone i ever bought the product has alot of issues and the original charger does not work with the phone, i had to buy a charger.",False
ORD237777,ID0767721625,2019-10-25,Nickolson,"[('Universe Note', 1), ('pearTV', 1)]",9760,107.43,-37.8036065,144.9728599,10,8891.43,Spring,True,1.6937,new phone best new phone i've gotten,True
ORD439718,ID2562266970,2019-06-18,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",15980,64.64,-37.8226174,144.9518009,0,16044.64,Winter,False,1.1826,one star they sent me fake charger. couple of day later is not working.,False
ORD440650,ID0664378901,2019-05-22,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2), ('iStream', 1)]",10970,62.16,-37.82052410000001,144.96606630000005,25,8289.66,Autumn,True,0.3742,one star its not a new phone,False
ORD066479,ID3215106470,2019-03-25,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070,62.73,-37.809531899999996,144.9490073,10,8225.73,Autumn,False,0.389,five stars great phone!,True
ORD189785,ID2291073980,2019-02-02,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('iAssist Line', 2)]",11270,60.25,-37.81038,144.96079780000005,5,10766.75,Summer,False,1.1953,"the phone is locked it says unlocked but when i received it, it's locked. called multiple places including olivia customer service, they cannot fix it. so i have to return it.",False
ORD348353,ID0301537533,2019-03-08,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('iAssist Line', 2), ('iStream', 2)]",10340,77.4,-37.819464399999994,144.9452532,10,9383.4,Autumn,True,0.7727,"got it in great condition. compatible with ting too. it came just as i hoped; white color, almost new condition, no scratches or any noticeable flaws at all. started it up as soon as i got it and had no issues connecting it with ting.",True
ORD141105,ID0767723743,2019-09-27,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,92.62,-37.8051354,144.97223530000005,15,4074.87,Spring,True,1.5168,faulty horrible... phone came dead and didn’t want to charge over 10%.very disappointing!!,False
ORD445941,ID4973179170,2019-07-20,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('pearTV', 1)]",9630,81.0,-37.80514960000001,144.961486,25,7303.5,Winter,True,1.5196,great great price,True
ORD057451,ID5544289003,2019-06-16,Thompson,"[('Olivia x460', 2), ('Thunder line', 2), ('Toshika 750', 2)]",15450,72.67,-37.7995415,144.96344030000003,0,15522.67,Winter,False,2.0518,five stars good product would buy again,True
ORD123160,ID0549746562,2019-12-16,Bakers,"[('Lucent 330S', 2), ('Universe Note', 2), ('pearTV', 2)]",21980,70.79,-37.812769,144.9892472,15,18753.79,Summer,False,0.6102,"good value it's kind of heavy, other than that everything else is good",True
ORD435868,ID2187983881,2019-03-05,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Universe Note', 2)]",26030,64.12,-37.812715000000004,144.9681564,0,26094.12,Autumn,False,0.6659,one star phone not working. screen froze,False
ORD055468,ID2885237377,2019-05-08,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1), ('iStream', 2)]",4930,67.29,-37.8047217,144.9724424,15,4257.79,Autumn,False,1.5651,five stars likes it,True
ORD440551,ID1879266191,2019-05-07,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('iAssist Line', 1), ('pearTV', 2)]",25665,68.29,-37.8030396,144.96318780000001,10,23166.79,Autumn,True,1.7776,"buyers beware! this was sold as a ""new"" phone but when i downloaded a game the phone recognized a previous user. the phone has stopped receiving calls and texts. buyers beware!!!",False
ORD290727,ID3293340264,2019-03-01,Nickolson,"[('Olivia x460', 2), ('pearTV', 1)]",8760,81.88,-37.82411010000001,144.9820311,0,8841.88,Autumn,True,1.2575,this is a good device for entertainment and entry level tasks. i think it can do a lot for the price.,True
ORD182592,ID1889102287,2019-01-30,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2), ('iAssist Line', 1), ('iStream', 1)]",7965,97.6,-37.80773,144.97136,25,6071.35,Summer,True,1.2199,love this phone awsome ..love this phone!! came in perfect condition...no broken seal!!..100% satisfied!,True
ORD248317,ID6167266645,2019-02-25,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,62.86,-37.8090657,144.96345060000004,15,5791.86,Summer,False,1.1887,"defective, might have been a return/repacked as new. the phone seemed to used/and or it was a return and repacked as new. the speaker/mic on the device was defective.",False
ORD001856,ID1217532913,2019-01-16,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('iAssist Line', 1), ('iStream', 2)]",6205,71.15,-37.818374299999995,144.94864280000004,25,4724.9,Summer,False,0.6495,got a great deal on black friday. this is the best affordable tablet for under 100. was able to get advertisements off from digico and installed playstore. wife bought a cheaper cover for this tablet. love the digico environment. want to buy another one if they come down in price again!,True
ORD358392,ID2180785611,2019-06-09,Nickolson,"[('Olivia x460', 1), ('Universe Note', 2), ('iAssist Line', 1)]",10350,60.15,-37.8148306,144.9689365,5,9892.65,Winter,False,0.4225,"great quality i bought one and then decided to buy another. the first one was perfect. no scratches and looked brand new. but the second one had scratches on the screen , not too noticeable when turned on. overall, i would recommend this product.",True
ORD236282,ID3240572175,2019-02-20,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('iAssist Line', 1)]",10785,101.4,-37.8057114,144.93090039999996,0,10886.4,Summer,True,1.6194,great! like new it’s pretty cool,True
ORD077408,ID5402876539,2019-06-04,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('iStream', 1)]",2240,64.59,-37.8210489,144.97712119999997,25,1744.59,Winter,False,0.7195,good buy! works great!,True
ORD323653,ID1725216378,2019-08-28,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Toshika 750', 1)]",14930,73.24,-37.802018200000006,144.96527450000005,10,13510.24,Winter,False,1.8832,great buy! yes great purchase!,True
ORD193006,ID2187874242,2019-06-11,Nickolson,"[('iAssist Line', 2), ('iStream', 2), ('pearTV', 1)]",11060,62.15,-37.8144896,144.9660863,5,10569.15,Winter,False,0.5493,very easy to install.  very intuitive to use.  very happy with the purchase.,True
ORD063034,ID0506049862,2019-09-22,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Thunder line', 1), ('pearTV', 2)]",19710,100.74,-37.8150378,144.9401497,25,14883.24,Spring,True,0.663,excellent purchase very happy with my purchase. phone was in amazing condition! works perfectly so far,True
ORD287246,ID0306968271,2019-09-15,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2), ('iAssist Line', 2), ('iStream', 1)]",16000,65.58,-37.816446,144.93218290000004,0,16065.58,Spring,False,1.3748,"it’s not even good phone,i used speaker only ,it’s not good phone .i don’t like it it’s not probably sund works,i can’t hear another in coming call .i don’t like it .",False
ORD333252,ID5884356159,2019-11-22,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('pearTV', 2)]",35700,108.72,-37.8240812,144.93533090000003,25,26883.72,Spring,True,1.6365,"fast fast shipping fast phone, thank you!",True
ORD382909,ID4326586178,2019-02-15,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 2), ('iAssist Line', 2)]",12495,80.84,-37.801559999999995,144.9573359,10,11326.34,Summer,False,1.5316,the best the best,True
ORD353538,ID0575374804,2019-10-27,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('pearTV', 2)]",13780,65.88,-37.81932000000001,144.98348149999995,10,12467.88,Spring,False,1.2276,"defective bought this for a colleague at work, and it malfunctioned out of the box. there was no audio from the receiver, like it was stuck in headphone mode. you had to pinch the top part very hard for it to function normally. phone was sent back and a gift certificate was issued.",False
ORD355400,ID0579503324,2019-09-30,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('iStream', 2), ('pearTV', 2)]",22420,57.02,-37.814676500000004,144.95048930000004,15,19114.02,Spring,False,0.3744,"only works on pre paid account this phone is not supported by a verizon wireless contract plan. you can only use this phone with a pre paid account. this was very disappointing for us. verizon will not activate to our plan because as of july 1st 2018, they are only activating smart phones on their regular consumer contract accounts",False
ORD085807,ID0581715888,2019-05-03,Thompson,"[('Olivia x460', 2), ('pearTV', 2)]",15070,82.73,-37.805127899999995,144.9305831,15,12892.23,Autumn,True,1.6756,works otherwise . clear camera and runs well. phone will not read a memory card.,True
ORD091168,ID0356215206,2019-05-29,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('pearTV', 2)]",15500,81.96,-37.803536,144.9648914,10,14031.96,Autumn,True,1.7257,great camera fingerprint reader never works,True
ORD492994,ID0588236764,2019-07-18,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('iStream', 2), ('pearTV', 2)]",15800,64.69,-37.8114812,144.9732528,15,13494.69,Winter,False,0.8562,five stars simple phone but works well.,True
ORD041896,ID0777752999,2019-02-10,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1)]",3410,75.46,-37.805842,144.955763,5,3314.96,Summer,False,1.0784,design you don't need an alcon x. the phone is just perfect.,True
ORD336609,ID0283334330,2019-10-01,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Toshika 750', 1), ('iStream', 1)]",15880,105.94,-37.8002551,144.9509615,5,15191.94,Spring,True,1.4241,"i received the thunder as a gift. i needed another bluetooth or something to play music easily accessible, and found this smart speaker. can’t wait to see what else it can do.",True
ORD383795,ID4716795153,2019-09-02,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('iStream', 1)]",6970,76.88,-37.818782299999995,144.9535721,5,6698.38,Spring,False,0.8885,"so far so good have this phone for 2 weeks and it has been working fine, with all the flagship features you get from a more expensive make.",True
ORD034470,ID0440051891,2019-02-18,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",13950,80.82,-37.8234446,144.9948207,25,10543.32,Summer,False,1.4975,"love it i love my new phone very much, i do everything from my phone, a little costly but worth it",True
ORD455544,ID3983269218,2019-07-13,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Olivia x460', 1), ('Universe Note', 1)]",23005,80.97,-37.821219,144.9880483,15,19635.22,Winter,True,1.3999,buen equipo hasta el momento ha resultado satisfactorio,True
ORD488789,ID0034633426,2019-12-31,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1), ('iAssist Line', 2), ('iStream', 1)]",23725,94.65,-37.806842100000004,144.9542196,15,20260.9,Summer,True,0.9038,five stars ok everything,True
ORD221511,ID6202514700,2019-10-05,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Universe Note', 1)]",21040,76.39,-37.8213638,144.9628387,10,19012.39,Spring,False,0.6659,on time delivery bought the phone for a friend and its working good,True
ORD460651,ID0296027721,2019-02-17,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1)]",4680,51.81,-37.8128179,144.9459102,0,4731.81,Summer,False,0.1032,comprar directo con el fabricante tenia la pantalla dañada cuando lo recibi y lo debolvi ahora esperp mi rembolso,False
ORD232646,ID0131130460,2019-10-16,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1), ('pearTV', 1)]",13080,102.38,-37.814336600000004,144.958962,5,12528.38,Spring,True,1.0449,s 10 e an amazeing phone really awesome phone i love it,True
ORD464307,ID1985546061,2019-03-05,Nickolson,"[('iAssist Line', 1), ('iStream', 1)]",2375,68.23,-37.8033228,144.9650493,5,2324.48,Autumn,False,1.7455,great phone! like everything about this phone!,True
ORD093278,ID3199584808,2019-05-27,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('iStream', 1), ('pearTV', 1)]",15810,80.68,-37.8080323,144.9686639,5,15100.18,Autumn,False,1.1784,best phone i loveeeee this phone! i had many phones over the years but this one is the best i ever had! in being that i love taking pictures i love the crisp clear pictures i got the oyster color xoxo,True
ORD195494,ID5402876215,2019-10-19,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1), ('iStream', 2)]",6210,60.8,-37.8210635,144.9782837,25,4718.3,Spring,False,0.8156,could answer weather questions but struggled to answer anything else. bought it for my father who is blind. bing search engine terrible.,False
ORD387132,ID0588197234,2019-02-11,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('iStream', 1)]",8960,78.36,-37.8121007,144.9739438,15,7694.36,Summer,True,0.8197,"used product in new box i got a used (probably a refurbished product in a new box). i was really disappointed by that but later, it was further disappointing as the phone is also not of a great quality.",False
ORD401592,ID4061053447,2019-08-01,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 1), ('iStream', 2)]",14840,71.88,-37.8097448,144.9931259,0,14911.88,Winter,True,0.1873,its an amazing experience im so excited its an amazing experience im so excited..beyond my expectation....positive ! thanks guys. im just happy qith my new universe note 5😀,True
ORD367039,ID0060097600,2019-08-24,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Universe Note', 1), ('pearTV', 1)]",15350,47.01,-37.81513270000001,144.9449192,5,14629.51,Winter,True,0.3327,don't recommend this phone the phone died after owning it for 3 months. it got caught in a boot cycle and there appears to be no way out of it. i can't even factory reset it.,False
ORD199612,ID1888317293,2019-08-16,Bakers,"[('Olivia x460', 1), ('Thunder line', 2)]",5585,66.31,-37.7865539,145.0197062,10,5092.81,Winter,False,3.3829,the phone didn't work. the phone didn't work. the verizon guy said it kept turning off when he was trying to put out on our account and that the phone was defective,False
ORD047441,ID0778942399,2019-12-24,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Thunder line', 1), ('pearTV', 2)]",16455,83.49,-37.8145441,145.0141839,5,15715.74,Summer,False,1.7419,"after we learned to use this (we are still learning), we are very pleased with thunder plus",True
ORD000294,ID0248746944,2019-05-23,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 2), ('pearTV', 2)]",30610,67.41,-37.82178029999999,144.99062859999995,15,26085.91,Autumn,True,1.3728,i was looking for a good tablet under $100..this delivered..getting used to digico apps lol,True
ORD334993,ID0662736521,2019-01-28,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2), ('iStream', 2)]",7630,91.45,-37.8245985,144.96981350000001,15,6576.95,Summer,True,0.6687,very nice good price,True
ORD178921,ID0709973969,2019-04-04,Thompson,"[('iAssist Line', 2), ('iStream', 1)]",4600,68.18,-37.815968700000006,144.9339652,15,3978.18,Autumn,False,1.2093,muy buena inversión. buen precio en muy buen teléfono. muy contenta con mi compra. aunque llevo poco tiempo usándolo me ha funcionado muy bien en usa. es un teléfono no muy grande. me funcionan bien las aplicaciones y el internet. su batería es duradera. tiene muy buena señal.,True
ORD496284,ID0846569744,2019-08-14,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 2), ('iStream', 2)]",14560,62.66,-37.821433,144.96920830000005,0,14622.66,Winter,False,0.3174,ill buy again from this place my kiddos love them,True
ORD142579,ID3112130621,2019-09-10,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",23240,60.29,-37.8246141,144.9627154,5,22138.29,Spring,False,0.9001,one star it just stopped working. returned it and upgraded to alconx with no regrets.,False
ORD376508,ID0767737811,2019-09-27,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350,106.64,-37.8051085,144.9678265,5,19439.14,Spring,True,1.5089,"best phone i’ve got i love my new phone!!! i use to buy my phone on ebay and i always end up with problems, but this phone is actually working pretty well for me",True
ORD357313,ID0387152932,2019-03-14,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,66.55,-37.805566799999994,144.9449396,15,5795.55,Autumn,False,0.8129,five stars great it looks like new saved few bucks...,True
ORD104900,ID0243097384,2019-10-22,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Toshika 750', 1)]",24400,74.15,-37.8201689,144.965031,25,18374.15,Spring,False,0.4344,"five stars my wife loves this phone, it is amazing",True
